Serial,date,time of year,Year,Hour,Day off,Weekday,Workingday,Weather,Temp,Feel_Temp, Humidity,Fog Density,Foreigners,Local,Total Visitors
3381,22-08-2011,3,0,1,0,1,1,1,0.68,0.6364,1.066705617,0.79,8,13,21
3382,22-08-2011,3,0,5,0,1,1,1,0.66,0.6212,1.085318572,0.65,1,23,24
3383,22-08-2011,3,0,7,0,1,1,1,0.66,0.6212,1.103705702,0.61,11,270,281
3384,22-08-2011,3,0,8,0,1,1,1,0.66,0.6212,1.146658957,0.61,20,331,351
3385,22-08-2011,3,0,9,0,1,1,1,0.68,0.6364,1.139875938,0.54,36,151,187
3386,22-08-2011,3,0,11,0,1,1,1,0.72,0.6515,1.166341139,0.34,46,85,131
3387,22-08-2011,3,0,14,0,1,1,1,0.74,0.6515,1.154378904,0.3,88,137,225
3388,22-08-2011,3,0,16,0,1,1,1,0.74,0.6515,1.229571292,0.3,66,254,320
3389,22-08-2011,3,0,17,0,1,1,1,0.74,0.6515,1.471523796,0.27,82,509,591
3390,22-08-2011,3,0,18,0,1,1,1,0.72,0.6515,1.534912386,0.28,72,537,609
3391,22-08-2011,3,0,19,0,1,1,1,0.7,0.6364,1.502461537,0.3,66,350,416
3392,22-08-2011,3,0,21,0,1,1,1,0.64,0.6212,1.448577278,0.38,28,180,208
3393,22-08-2011,3,0,23,0,1,1,1,0.62,0.6212,1.466975882,0.41,19,45,64
3394,23-08-2011,3,0,1,0,2,1,1,0.58,0.5455,1.451810424,0.49,6,13,19
3395,23-08-2011,3,0,2,0,2,1,1,0.56,0.5303,1.479472758,0.52,2,4,6
3396,23-08-2011,3,0,3,0,2,1,1,0.56,0.5303,1.451644158,0.52,2,4,6
3397,23-08-2011,3,0,4,0,2,1,1,0.54,0.5152,1.38491354,0.56,0,5,5
3398,23-08-2011,3,0,5,0,2,1,1,0.54,0.5152,1.41053469,0.56,1,35,36
3399,23-08-2011,3,0,6,0,2,1,1,0.54,0.5152,1.481432192,0.6,3,111,114
3400,23-08-2011,3,0,7,0,2,1,1,0.6,0.6212,1.615733167,0.49,11,333,344
3401,23-08-2011,3,0,8,0,2,1,2,0.62,0.6212,1.541161257,0.5,43,461,504
3402,23-08-2011,3,0,9,0,2,1,2,0.66,0.6212,1.424099993,0.44,34,191,225
3403,23-08-2011,3,0,12,0,2,1,1,0.7,0.6364,1.462776572,0.39,60,177,237
3404,23-08-2011,3,0,13,0,2,1,1,0.72,0.6515,1.397712483,0.3,70,164,234
3405,23-08-2011,3,0,14,0,2,1,1,0.72,0.6515,1.338383796,0.3,149,502,651
3406,23-08-2011,3,0,15,0,2,1,1,0.72,0.6515,1.288370851,0.34,178,423,601
3407,23-08-2011,3,0,16,0,2,1,1,0.72,0.6515,1.318028209,0.32,133,311,444
3408,23-08-2011,3,0,17,0,2,1,1,0.72,0.6515,1.431219775,0.34,133,339,472
3409,23-08-2011,3,0,18,0,2,1,1,0.72,0.6515,1.404181774,0.34,98,421,519
3410,23-08-2011,3,0,19,0,2,1,1,0.66,0.6212,1.4453654,0.5,70,297,367
3411,23-08-2011,3,0,20,0,2,1,1,0.64,0.6212,1.506385438,0.53,54,206,260
3412,24-08-2011,3,0,1,0,3,1,1,0.6,0.6061,1.538417191,0.6,7,17,24
3413,24-08-2011,3,0,4,0,3,1,1,0.56,0.5303,1.508570324,0.73,0,7,7
3414,24-08-2011,3,0,5,0,3,1,1,0.56,0.5303,1.459612459,0.73,1,26,27
3415,24-08-2011,3,0,7,0,3,1,1,0.6,0.6061,-200,0.64,11,297,308
3416,24-08-2011,3,0,8,0,3,1,1,0.62,0.6061,1.523035338,0.69,32,436,468
3417,24-08-2011,3,0,9,0,3,1,1,0.64,0.6061,1.604428686,0.69,44,169,213
3418,24-08-2011,3,0,10,0,3,1,1,0.7,0.6515,1.634141596,0.58,51,95,146
3419,24-08-2011,3,0,11,0,3,1,1,0.72,0.6667,1.606825113,0.54,57,128,185
3420,24-08-2011,3,0,13,0,3,1,1,0.76,0.6818,1.582290625,0.48,56,180,236
3421,24-08-2011,3,0,17,0,3,1,1,0.76,0.697,1.590311421,0.52,83,484,567
3422,24-08-2011,3,0,18,0,3,1,1,0.74,0.6818,1.574820788,0.55,102,519,621
3423,24-08-2011,3,0,19,0,3,1,1,0.74,0.6818,1.613135159,0.55,93,347,440
3424,24-08-2011,3,0,20,0,3,1,1,0.72,0.6667,1.680708061,0.58,45,289,334
3425,24-08-2011,3,0,21,0,3,1,1,0.7,0.6515,1.632965895,0.61,47,189,236
3426,24-08-2011,3,0,23,0,3,1,1,0.68,0.6364,1.630377338,0.69,16,54,70
3427,25-08-2011,3,0,1,0,4,1,1,0.68,0.6364,1.594385922,0.69,4,11,15
3428,25-08-2011,3,0,4,0,4,1,1,0.66,0.6061,1.468671767,0.78,1,6,7
3429,25-08-2011,3,0,5,0,4,1,1,0.66,0.6061,1.44016032,0.83,1,25,26
3430,25-08-2011,3,0,6,0,4,1,1,0.66,0.6061,1.451738851,0.83,1,101,102
3431,25-08-2011,3,0,7,0,4,1,2,0.68,0.6364,1.472381803,0.79,17,296,313
3432,25-08-2011,3,0,8,0,4,1,2,0.7,0.6667,1.4270446,0.74,23,461,484
3433,25-08-2011,3,0,12,0,4,1,3,0.7,0.6667,1.522196378,0.79,9,32,41
3434,25-08-2011,3,0,13,0,4,1,1,0.7,0.6667,1.615782559,0.79,7,30,37
3435,25-08-2011,3,0,15,0,4,1,2,0.74,0.697,1.591128408,0.7,28,104,132
3436,25-08-2011,3,0,17,0,4,1,1,0.72,0.7121,1.579872167,0.84,28,284,312
3437,25-08-2011,3,0,18,0,4,1,2,0.72,0.7121,1.625146349,0.84,31,377,408
3438,25-08-2011,3,0,19,0,4,1,2,0.66,0.6061,1.63037133,0.78,31,241,272
3439,25-08-2011,3,0,21,0,4,1,1,0.64,0.5909,1.626515132,0.78,29,158,187
3440,25-08-2011,3,0,23,0,4,1,1,0.62,0.5758,1.649141349,0.83,15,69,84
3441,26-08-2011,3,0,0,0,5,1,1,0.62,0.5758,1.68896281,0.83,9,42,51
3442,26-08-2011,3,0,1,0,5,1,1,0.62,0.5758,1.808875321,0.83,10,13,23
3443,26-08-2011,3,0,3,0,5,1,1,0.6,0.5455,1.822309499,0.88,3,8,11
3444,26-08-2011,3,0,5,0,5,1,2,0.62,0.5606,1.783784855,0.88,3,23,26
3445,26-08-2011,3,0,8,0,5,1,1,0.66,0.6061,1.754675012,0.83,17,387,404
3446,26-08-2011,3,0,9,0,5,1,1,0.7,0.6667,1.861889869,0.74,39,191,230
3447,26-08-2011,3,0,10,0,5,1,1,0.74,0.697,1.891976385,0.66,34,89,123
3448,26-08-2011,3,0,11,0,5,1,2,0.76,0.7121,1.87072441,0.62,63,151,214
3449,26-08-2011,3,0,12,0,5,1,2,0.76,0.7273,1.780756911,0.66,70,173,243
3450,26-08-2011,3,0,14,0,5,1,1,0.8,0.7727,1.773603229,0.59,55,164,219
3451,26-08-2011,3,0,15,0,5,1,2,0.8,0.7727,1.78084895,0.59,53,196,249
3452,26-08-2011,3,0,16,0,5,1,1,0.78,0.7424,1.410399435,0.62,50,293,343
3453,26-08-2011,3,0,17,0,5,1,1,0.74,0.7121,1.214051997,0.74,56,433,489
3454,26-08-2011,3,0,18,0,5,1,2,0.74,0.7121,1.298944917,0.74,40,370,410
3455,26-08-2011,3,0,19,0,5,1,1,0.72,0.697,1.364585482,0.79,55,235,290
3456,26-08-2011,3,0,20,0,5,1,1,0.72,0.697,1.326023364,0.79,39,183,222
3457,26-08-2011,3,0,23,0,5,1,1,0.7,0.6667,1.487224626,0.84,22,114,136
3458,27-08-2011,3,0,1,0,6,0,1,0.7,0.6667,1.62003693,0.84,13,51,64
3459,27-08-2011,3,0,2,0,6,0,1,0.7,0.6667,1.678012092,0.84,18,59,77
3460,27-08-2011,3,0,3,0,6,0,2,0.7,0.6667,1.731622049,0.84,8,22,30
3461,27-08-2011,3,0,4,0,6,0,2,0.7,0.6667,1.939778312,0.84,1,3,4
3462,27-08-2011,3,0,6,0,6,0,2,0.7,0.6667,1.999806752,0.84,3,15,18
3463,27-08-2011,3,0,8,0,6,0,2,0.7,0.6667,2.042586566,0.84,14,62,76
3464,27-08-2011,3,0,9,0,6,0,2,0.7,0.6667,2.06699577,0.84,28,128,156
3465,27-08-2011,3,0,10,0,6,0,2,0.7,0.6667,2.057511007,0.79,51,154,205
3466,27-08-2011,3,0,11,0,6,0,3,0.66,0.5909,2.023602949,0.89,15,73,88
3467,27-08-2011,3,0,14,0,6,0,3,0.64,0.5758,1.983130458,0.89,4,19,23
3468,27-08-2011,3,0,15,0,6,0,3,0.64,0.5758,1.960183151,0.89,2,28,30
3469,27-08-2011,3,0,16,0,6,0,3,0.64,0.5758,1.915821845,0.89,10,14,24
3470,27-08-2011,3,0,17,0,6,0,3,0.64,0.5758,1.915620561,0.89,2,14,16
3471,28-08-2011,3,0,8,0,0,0,3,0.62,0.5758,1.920640739,0.83,2,6,8
3472,28-08-2011,3,0,10,0,0,0,1,0.7,0.6515,1.932914694,0.61,27,115,142
3473,28-08-2011,3,0,11,0,0,0,1,0.7,0.6515,1.795333057,0.58,59,178,237
3474,28-08-2011,3,0,12,0,0,0,1,0.74,0.6667,1.714595047,0.51,88,218,306
3475,28-08-2011,3,0,13,0,0,0,1,0.76,0.6818,1.668440646,0.45,129,302,431
3476,28-08-2011,3,0,14,0,0,0,1,0.78,0.697,1.586767536,0.43,157,290,447
3477,28-08-2011,3,0,15,0,0,0,1,0.78,0.697,1.550505722,0.43,155,314,469
3478,28-08-2011,3,0,16,0,0,0,1,0.8,0.7121,1.539224828,0.36,196,295,491
3479,28-08-2011,3,0,17,0,0,0,1,0.76,0.6818,1.448332276,0.4,145,253,398
3480,28-08-2011,3,0,18,0,0,0,1,0.74,0.6667,1.388670611,0.42,145,257,402
3481,28-08-2011,3,0,19,0,0,0,1,0.72,0.6667,1.462569907,0.48,140,247,387
3482,28-08-2011,3,0,20,0,0,0,1,0.72,0.6515,1.577922116,0.45,64,150,214
3483,28-08-2011,3,0,21,0,0,0,1,0.66,0.6212,1.637593017,0.61,60,126,186
3484,28-08-2011,3,0,22,0,0,0,1,0.64,0.6061,1.69892698,0.69,25,73,98
3485,29-08-2011,3,0,0,0,1,1,1,0.62,0.5909,1.721005305,0.73,13,21,34
3486,29-08-2011,3,0,3,0,1,1,1,0.6,0.5909,1.739837636,0.69,1,5,6
3487,29-08-2011,3,0,4,0,1,1,1,0.56,0.5303,1.770824527,0.68,0,3,3
3488,29-08-2011,3,0,7,0,1,1,1,0.6,0.6061,1.7561269,0.6,11,273,284
3489,29-08-2011,3,0,8,0,1,1,1,0.62,0.6212,1.680922674,0.57,20,384,404
3490,29-08-2011,3,0,14,0,1,1,1,0.7,0.6364,1.683159441,0.42,55,127,182
3491,29-08-2011,3,0,17,0,1,1,2,0.7,0.6364,1.66052375,0.47,67,524,591
3492,29-08-2011,3,0,18,0,1,1,1,0.66,0.6212,1.680272491,0.47,60,487,547
3493,29-08-2011,3,0,19,0,1,1,1,0.66,0.6212,1.694553157,0.47,50,317,367
3494,29-08-2011,3,0,21,0,1,1,1,0.64,0.6212,1.699961024,0.53,34,168,202
3495,29-08-2011,3,0,22,0,1,1,1,0.62,0.6212,1.744700751,0.57,23,119,142
3496,29-08-2011,3,0,23,0,1,1,1,0.6,0.6061,1.799769931,0.6,19,56,75
3497,30-08-2011,3,0,1,0,2,1,1,0.56,0.5303,1.8029901,0.68,6,7,13
3498,30-08-2011,3,0,4,0,2,1,1,0.52,0.5,1.740952137,0.77,0,6,6
3499,30-08-2011,3,0,5,0,2,1,1,0.52,0.5,1.802231803,0.77,1,27,28
3500,30-08-2011,3,0,6,0,2,1,1,0.54,0.5152,1.7996488,0.73,4,115,119
3501,30-08-2011,3,0,7,0,2,1,1,0.56,0.5303,1.75053616,0.68,19,338,357
3502,30-08-2011,3,0,8,0,2,1,1,0.62,0.6212,1.725584907,0.57,34,459,493
3503,30-08-2011,3,0,10,0,2,1,1,0.7,0.6364,1.607257659,0.39,28,109,137
3504,30-08-2011,3,0,12,0,2,1,1,0.72,0.6515,1.551514273,0.37,65,172,237
3505,30-08-2011,3,0,13,0,2,1,1,0.74,0.6515,1.646770359,0.35,59,170,229
3506,30-08-2011,3,0,16,0,2,1,1,0.74,0.6515,1.744196167,0.37,42,295,337
3507,30-08-2011,3,0,17,0,2,1,1,0.72,0.6515,1.889137031,0.42,62,549,611
3508,30-08-2011,3,0,18,0,2,1,1,0.7,0.6364,1.910503685,0.45,60,516,576
3509,30-08-2011,3,0,19,0,2,1,1,0.66,0.6212,1.903852157,0.5,68,397,465
3510,30-08-2011,3,0,20,0,2,1,1,0.66,0.6212,1.82365531,0.5,39,259,298
3511,30-08-2011,3,0,21,0,2,1,1,0.64,0.6061,1.866430478,0.65,43,180,223
3512,31-08-2011,3,0,3,0,3,1,1,0.56,0.5303,1.84396456,0.78,2,4,6
3513,31-08-2011,3,0,4,0,3,1,1,0.56,0.5303,1.836569216,0.73,0,5,5
3514,31-08-2011,3,0,6,0,3,1,1,0.54,0.5152,1.811681219,0.77,4,107,111
3515,31-08-2011,3,0,7,0,3,1,1,0.6,0.5758,1.814653378,0.78,12,316,328
3516,31-08-2011,3,0,8,0,3,1,1,0.62,0.6061,1.769299642,0.69,27,440,467
3517,31-08-2011,3,0,10,0,3,1,1,0.7,0.6364,1.779228431,0.45,33,105,138
3518,31-08-2011,3,0,12,0,3,1,1,0.74,0.6667,1.772907855,0.43,68,192,260
3519,31-08-2011,3,0,13,0,3,1,1,0.74,0.6515,1.798068451,0.37,39,182,221
3520,31-08-2011,3,0,14,0,3,1,1,0.74,0.6515,1.747440045,0.4,48,148,196
3521,31-08-2011,3,0,17,0,3,1,1,0.72,0.6515,1.750357925,0.45,83,525,608
3522,31-08-2011,3,0,18,0,3,1,1,0.7,0.6515,1.749346294,0.51,70,495,565
3523,31-08-2011,3,0,19,0,3,1,1,0.84,0.7727,1.730878276,0.47,53,393,446
3524,31-08-2011,3,0,20,0,3,1,1,0.66,0.6212,1.665127324,0.57,30,259,289
3525,31-08-2011,3,0,23,0,3,1,1,0.6,0.5758,1.476378994,0.78,24,60,84
3526,01-09-2011,3,0,0,0,4,1,1,0.6,0.5758,1.50311165,0.78,18,33,51
3527,01-09-2011,3,0,1,0,4,1,1,0.6,0.5909,1.536564097,0.73,7,14,21
3528,01-09-2011,3,0,2,0,4,1,1,0.58,0.5455,1.566591376,0.78,14,11,25
3529,01-09-2011,3,0,3,0,4,1,1,0.58,0.5455,1.739482212,0.78,7,7,14
3530,01-09-2011,3,0,5,0,4,1,1,0.56,0.5303,1.889125548,0.73,1,22,23
3531,01-09-2011,3,0,7,0,4,1,1,0.6,0.5758,1.637576208,0.78,7,335,342
3532,01-09-2011,3,0,8,0,4,1,1,0.62,0.5909,1.647872206,0.73,31,467,498
3533,01-09-2011,3,0,9,0,4,1,1,0.64,0.6061,1.686708292,0.69,29,178,207
3534,01-09-2011,3,0,11,0,4,1,1,0.72,0.6667,1.649103476,0.51,51,141,192
3535,01-09-2011,3,0,12,0,4,1,2,0.72,0.6667,1.672142335,0.51,64,165,229
3536,01-09-2011,3,0,14,0,4,1,3,0.72,0.6667,1.698012499,0.54,54,144,198
3537,01-09-2011,3,0,15,0,4,1,1,0.72,0.6667,1.738417058,0.51,39,135,174
3538,01-09-2011,3,0,16,0,4,1,1,0.74,0.6667,1.743206055,0.51,55,253,308
3539,01-09-2011,3,0,17,0,4,1,1,0.72,0.6667,1.732663804,0.54,61,567,628
3540,01-09-2011,3,0,18,0,4,1,1,0.72,0.6667,1.739211314,0.54,69,462,531
3541,01-09-2011,3,0,19,0,4,1,1,0.7,0.6515,1.735808024,0.58,79,364,443
3542,01-09-2011,3,0,20,0,4,1,1,0.66,0.6212,1.74286138,0.61,33,247,280
3543,01-09-2011,3,0,21,0,4,1,2,0.66,0.6212,1.721485247,0.57,17,160,177
3544,02-09-2011,3,0,1,0,5,1,3,0.62,0.5909,1.69702429,0.73,4,28,32
3545,02-09-2011,3,0,3,0,5,1,2,0.6,0.5606,1.684286387,0.83,4,4,8
3546,02-09-2011,3,0,5,0,5,1,2,0.6,0.5606,1.662620749,0.83,0,20,20
3547,02-09-2011,3,0,6,0,5,1,1,0.6,0.5606,1.662336671,0.83,3,73,76
3548,02-09-2011,3,0,7,0,5,1,1,0.6,0.5606,1.622010089,0.83,6,253,259
3549,02-09-2011,3,0,8,0,5,1,1,0.62,0.5909,1.629899008,0.78,22,434,456
3550,02-09-2011,3,0,10,0,5,1,2,0.64,0.6061,1.987115542,0.76,34,106,140
3551,02-09-2011,3,0,11,0,5,1,2,0.66,0.6212,2.020158662,0.74,51,141,192
3552,02-09-2011,3,0,15,0,5,1,2,0.7,0.6515,1.993853443,0.61,69,277,346
3553,02-09-2011,3,0,16,0,5,1,2,0.7,0.6515,1.994024978,0.61,82,299,381
3554,02-09-2011,3,0,17,0,5,1,2,0.68,0.6364,1.981838555,0.65,78,377,455
3555,02-09-2011,3,0,18,0,5,1,2,0.68,0.6364,1.963669087,0.65,50,305,355
3556,02-09-2011,3,0,19,0,5,1,1,0.66,0.6212,1.971693134,0.69,67,220,287
3557,02-09-2011,3,0,21,0,5,1,2,0.64,0.6061,1.958198862,0.73,28,121,149
3558,02-09-2011,3,0,22,0,5,1,2,0.64,0.6061,1.862674181,0.73,33,114,147
3559,03-09-2011,3,0,0,0,6,0,2,0.64,0.6061,1.910537134,0.73,22,65,87
3560,03-09-2011,3,0,1,0,6,0,2,0.64,0.6061,1.915043861,0.69,17,57,74
3561,03-09-2011,3,0,5,0,6,0,1,0.62,0.6061,1.894397972,0.69,3,9,12
3562,03-09-2011,3,0,7,0,6,0,1,0.62,0.5909,1.876285685,0.73,5,33,38
3563,03-09-2011,3,0,8,0,6,0,1,0.64,0.6061,1.903349257,0.69,24,65,89
3564,03-09-2011,3,0,9,0,6,0,2,0.66,0.6212,1.906862239,0.69,83,118,201
3565,03-09-2011,3,0,10,0,6,0,3,0.66,0.6212,1.939617844,0.65,90,168,258
3566,03-09-2011,3,0,12,0,6,0,1,0.7,0.6515,1.981709565,0.61,97,160,257
3567,03-09-2011,3,0,13,0,6,0,1,0.7,0.6515,2.019040551,0.65,153,200,353
3568,03-09-2011,3,0,14,0,6,0,2,0.72,0.6818,2.001099857,0.66,204,176,380
3569,03-09-2011,3,0,15,0,6,0,1,0.72,0.6818,1.980790317,0.7,187,201,388
3570,03-09-2011,3,0,16,0,6,0,1,0.72,0.6818,1.936733578,0.7,186,188,374
3571,03-09-2011,3,0,17,0,6,0,1,0.72,0.6818,1.839453884,0.7,170,201,371
3572,03-09-2011,3,0,18,0,6,0,1,0.72,0.6818,1.704528081,0.7,160,179,339
3573,03-09-2011,3,0,23,0,6,0,1,0.66,0.6212,1.718561172,0.85,46,77,123
3574,04-09-2011,3,0,0,0,0,0,1,0.66,0.5909,1.750895899,0.89,33,76,109
3575,04-09-2011,3,0,3,0,0,0,1,0.64,0.5758,1.97971222,0.89,20,23,43
3576,04-09-2011,3,0,4,0,0,0,1,0.64,0.5758,1.948139997,0.83,0,4,4
3577,04-09-2011,3,0,7,0,0,0,1,0.66,0.6061,1.864227177,0.78,10,20,30
3578,04-09-2011,3,0,9,0,0,0,1,0.66,0.6061,1.818938586,0.78,87,102,189
3579,04-09-2011,3,0,10,0,0,0,1,0.7,0.6667,1.845944843,0.74,150,147,297
3580,04-09-2011,3,0,11,0,0,0,1,0.74,0.697,1.861091738,0.7,174,163,337
3581,04-09-2011,3,0,12,0,0,0,1,0.76,0.7273,1.879659119,0.66,214,221,435
3582,04-09-2011,3,0,13,0,0,0,2,0.78,0.7424,1.882809854,0.62,245,174,419
3583,04-09-2011,3,0,14,0,0,0,1,0.78,0.7576,1.889655345,0.66,205,156,361
3584,04-09-2011,3,0,15,0,0,0,1,0.78,0.7576,1.842984677,0.66,218,192,410
3585,04-09-2011,3,0,16,0,0,0,1,0.8,0.7727,1.771366306,0.59,196,141,337
3586,04-09-2011,3,0,17,0,0,0,1,0.76,0.7273,1.789514569,0.66,204,172,376
3587,04-09-2011,3,0,18,0,0,0,1,0.76,0.7273,1.741413375,0.66,187,169,356
3588,04-09-2011,3,0,19,0,0,0,1,0.74,0.697,1.758780341,0.7,178,150,328
3589,04-09-2011,3,0,21,0,0,0,1,0.72,0.697,1.713608683,0.74,104,103,207
3590,04-09-2011,3,0,22,0,0,0,2,0.72,0.697,1.725292995,0.74,70,85,155
3591,04-09-2011,3,0,23,0,0,0,2,0.72,0.6818,1.750428025,0.7,46,58,104
3592,05-09-2011,3,0,2,1,1,0,2,0.68,0.6364,1.796134664,0.79,17,22,39
3593,05-09-2011,3,0,4,1,1,0,2,0.68,0.6364,1.810431078,0.69,3,5,8
3594,05-09-2011,3,0,5,1,1,0,2,0.66,0.6212,1.730016278,0.74,2,4,6
3595,05-09-2011,3,0,7,1,1,0,1,0.66,0.6212,1.700350375,0.74,11,30,41
3596,05-09-2011,3,0,8,1,1,0,2,0.66,0.6061,1.563678172,0.78,45,56,101
3597,05-09-2011,3,0,10,1,1,0,2,0.7,0.6515,1.40198297,0.7,107,137,244
3598,05-09-2011,3,0,11,1,1,0,2,0.7,0.6667,1.386331629,0.74,101,207,308
3599,05-09-2011,3,0,12,1,1,0,2,0.72,0.6818,1.465292591,0.7,141,212,353
3600,05-09-2011,3,0,13,1,1,0,2,0.74,0.697,1.803709301,0.7,154,235,389
3601,05-09-2011,3,0,14,1,1,0,1,0.74,0.697,1.838405831,0.7,145,212,357
3602,05-09-2011,3,0,15,1,1,0,2,0.68,0.6364,1.765544673,0.79,111,142,253
3603,05-09-2011,3,0,17,1,1,0,2,0.66,0.5909,1.708086244,0.89,37,77,114
3604,05-09-2011,3,0,18,1,1,0,1,0.66,0.5909,1.734383031,0.89,31,92,123
3605,05-09-2011,3,0,21,1,1,0,2,0.66,0.5909,1.76021844,0.94,20,40,60
3606,05-09-2011,3,0,22,1,1,0,2,0.6,0.5455,1.725093354,0.88,15,49,64
3607,05-09-2011,3,0,23,1,1,0,3,0.56,0.5303,1.754622368,0.88,3,17,20
3608,06-09-2011,3,0,0,0,2,1,3,0.54,0.5152,1.762758163,0.94,1,7,8
3609,06-09-2011,3,0,4,0,2,1,2,0.54,0.5152,1.782242476,0.94,1,3,4
3610,06-09-2011,3,0,5,0,2,1,3,0.54,0.5152,1.833886324,0.88,1,20,21
3611,06-09-2011,3,0,6,0,2,1,2,0.54,0.5152,1.787102919,0.88,0,72,72
3612,06-09-2011,3,0,7,0,2,1,2,0.54,0.5152,1.788091532,0.83,6,166,172
3613,06-09-2011,3,0,8,0,2,1,3,0.54,0.5152,1.749499433,0.83,15,349,364
3614,06-09-2011,3,0,9,0,2,1,2,0.54,0.5152,1.750779601,0.81,18,167,185
3615,06-09-2011,3,0,11,0,2,1,3,0.54,0.5152,1.779825937,0.83,11,78,89
3616,06-09-2011,3,0,12,0,2,1,3,0.54,0.5152,1.835031223,0.83,16,51,67
3617,06-09-2011,3,0,13,0,2,1,3,0.54,0.5152,1.866169724,0.88,5,24,29
3618,06-09-2011,3,0,14,0,2,1,3,0.54,0.5152,1.905486852,0.88,3,21,24
3619,06-09-2011,3,0,15,0,2,1,3,0.54,0.5152,2.180639319,0.94,18,71,89
3620,06-09-2011,3,0,16,0,2,1,3,0.54,0.5152,1.899859414,0.94,11,95,106
3621,06-09-2011,3,0,17,0,2,1,2,0.54,0.5152,1.78379368,0.88,15,276,291
3622,06-09-2011,3,0,18,0,2,1,2,0.54,0.5152,1.848059477,0.88,22,351,373
3623,06-09-2011,3,0,19,0,2,1,2,0.54,0.5152,1.784088431,0.88,12,269,281
3624,06-09-2011,3,0,22,0,2,1,2,0.54,0.5152,1.71725191,0.94,5,79,84
3625,06-09-2011,3,0,23,0,2,1,3,0.54,0.5152,1.659611608,0.94,2,56,58
3626,07-09-2011,3,0,0,0,3,1,2,0.54,0.5152,1.729471577,0.94,1,12,13
3627,07-09-2011,3,0,1,0,3,1,3,0.54,0.5152,1.814056577,0.94,2,3,5
3628,07-09-2011,3,0,2,0,3,1,2,0.54,0.5152,1.896877224,0.94,2,4,6
3629,07-09-2011,3,0,6,0,3,1,3,0.6,0.5455,1.928426766,0.88,1,74,75
3630,07-09-2011,3,0,8,0,3,1,3,0.62,0.5455,1.934888844,0.94,9,319,328
3631,07-09-2011,3,0,9,0,3,1,3,0.6,0.5455,1.975946041,0.88,14,176,190
3632,07-09-2011,3,0,10,0,3,1,3,0.6,0.5455,1.980423349,0.88,3,63,66
3633,07-09-2011,3,0,13,0,3,1,3,0.6,0.5455,1.96471622,0.88,2,9,11
3634,07-09-2011,3,0,14,0,3,1,3,0.6,0.5152,1.947523796,0.93,1,24,25
3635,07-09-2011,3,0,15,0,3,1,3,0.62,0.5455,1.907897547,0.94,3,55,58
3636,07-09-2011,3,0,17,0,3,1,3,0.64,0.5758,1.904525662,0.89,21,264,285
3637,07-09-2011,3,0,21,0,3,1,3,0.64,0.5758,1.899013019,0.89,4,34,38
3638,08-09-2011,3,0,0,0,4,1,3,0.6,0.5,1.892927402,1,3,11,14
3639,08-09-2011,3,0,1,0,4,1,3,0.62,0.5455,1.919314159,0.94,0,4,4
3640,08-09-2011,3,0,3,0,4,1,3,0.62,0.5455,1.913760426,0.94,0,2,2
3641,08-09-2011,3,0,4,0,4,1,2,0.62,0.5455,1.800511694,0.94,0,3,3
3642,08-09-2011,3,0,6,0,4,1,3,0.62,0.5455,1.659204226,0.94,1,55,56
3643,08-09-2011,3,0,7,0,4,1,3,0.62,0.5455,1.674512027,0.94,7,172,179
3644,08-09-2011,3,0,9,0,4,1,2,0.62,0.5152,1.667548006,1,4,65,69
3645,08-09-2011,3,0,10,0,4,1,2,0.64,0.5606,1.68085018,0.94,8,57,65
3646,08-09-2011,3,0,11,0,4,1,2,0.64,0.5606,1.700508609,0.94,16,82,98
3647,08-09-2011,3,0,14,0,4,1,2,0.7,0.6667,-200,0.79,15,105,120
3648,08-09-2011,3,0,16,0,4,1,3,0.64,0.5606,-200,0.94,5,151,156
3649,08-09-2011,3,0,18,0,4,1,3,0.64,0.5606,-200,0.94,2,66,68
3650,08-09-2011,3,0,19,0,4,1,3,0.62,0.5152,-200,1,1,51,52
3651,08-09-2011,3,0,20,0,4,1,2,0.62,0.5455,1.716729705,0.94,6,83,89
3652,08-09-2011,3,0,21,0,4,1,3,0.64,0.5606,1.788425215,0.94,6,76,82
3653,08-09-2011,3,0,22,0,4,1,3,0.62,0.5152,1.922066525,1,5,65,70
3654,08-09-2011,3,0,23,0,4,1,3,0.62,0.5152,1.970523407,1,0,26,26
3655,09-09-2011,3,0,1,0,5,1,2,0.62,0.5152,1.982683596,1,0,8,8
3656,09-09-2011,3,0,4,0,5,1,3,0.62,0.5455,1.92690756,0.94,0,3,3
3657,09-09-2011,3,0,8,0,5,1,3,0.62,0.5455,1.90265173,0.94,12,276,288
3658,09-09-2011,3,0,10,0,5,1,2,0.62,0.5152,1.961161019,1,2,27,29
3659,09-09-2011,3,0,12,0,5,1,1,0.64,0.5606,1.921751026,0.94,4,71,75
3660,09-09-2011,3,0,13,0,5,1,1,0.7,0.6667,1.930473272,0.79,14,108,122
3661,09-09-2011,3,0,14,0,5,1,1,0.72,0.697,1.871992288,0.74,29,119,148
3662,09-09-2011,3,0,15,0,5,1,1,0.74,0.697,1.852226486,0.66,27,161,188
3663,09-09-2011,3,0,16,0,5,1,1,0.74,0.697,1.853639294,0.66,41,244,285
3664,09-09-2011,3,0,17,0,5,1,1,0.7,0.6667,1.860661695,0.79,54,451,505
3665,09-09-2011,3,0,18,0,5,1,1,0.7,0.6667,1.822870842,0.79,33,377,410
